Date,Price,Return
2023-04-27,32.584999084472656,0.014634824270334468
2023-04-28,32.99300003051758,0.01252112804997263
2023-05-01,32.4119987487793,-0.01760983484984302
2023-05-02,31.7549991607666,-0.020270258341825942
2023-05-03,31.93000030517578,0.005510979342912226
2023-05-04,32.077999114990234,0.004635102048228479
2023-05-05,32.2760009765625,0.0061725128447844835
2023-05-08,33.12099838256836,0.026180362512055355
2023-05-09,33.2140007019043,0.002807956398587441
2023-05-10,33.54199981689453,0.009875326912106352
2023-05-11,34.47600173950195,0.027845743477017848
2023-05-12,33.98899841308594,-0.0141258644229042
2023-05-15,33.5890007019043,-0.011768446552036016
2023-05-16,33.375,-0.006371154170483062
2023-05-17,33.99599838256836,0.018606693110662542
2023-05-18,37.12900161743164,0.09215800046836531
2023-05-19,36.5359992980957,-0.015971404926157007
2023-05-22,36.30099868774414,-0.006432029090930325
2023-05-23,35.5989990234375,-0.019338301690957294
2023-05-24,36.48500061035156,0.02488838482033562
2023-05-25,35.900001525878906,-0.01603396120834044
2023-05-26,37.88800048828125,0.05537601331212394
2023-05-30,39.29800033569336,0.037214944817376194
2023-05-31,39.52299880981445,0.005725443335515834
2023-06-01,40.3129997253418,0.019988384973742557
2023-06-02,40.047000885009766,-0.006598339050537527
2023-06-05,40.354000091552734,0.0076659724763030734
2023-06-06,39.92900085449219,-0.010531774696345697
2023-06-07,39.97700119018555,0.001202142169003384
2023-06-08,40.9370002746582,0.02401378432328083
2023-06-09,42.00199890136719,0.02601555120217891
2023-06-12,42.39699935913086,0.00940432522488388
2023-06-13,43.573001861572266,0.02773787108091974
2023-06-14,44.08599853515625,0.011773269035117995
2023-06-15,44.527000427246094,0.010003218861838192
2023-06-16,43.19599914550781,-0.02989200415404225
2023-06-20,43.470001220703125,0.006343228090923914
2023-06-21,42.44499969482422,-0.023579514540955082
2023-06-22,42.24800109863281,-0.004641267466316656
2023-06-23,42.402000427246094,0.003645126978996105
2023-06-26,41.59400177001953,-0.01905567305988165
2023-06-27,41.70800018310547,0.0027407416510740745
2023-06-28,42.98400115966797,0.030593674378072144
2023-06-29,42.82400131225586,-0.0037223116298032988
2023-06-30,44.04899978637695,0.02860541837715913
2023-07-03,44.14400100708008,0.0021567168644884838
2023-07-05,44.59000015258789,0.0101032787090658
2023-07-06,43.88399887084961,-0.015833175136181432
2023-07-07,43.810001373291016,-0.0016862068057281743
